 0  0  0 O.EEWDO...WDAAXKW...XK....LKVV..LJJ.
 4  4  0 OEE.WDO.X.WDAAXKW...LK....LKVV..JJ.. J 99 L 99 E 99 X 99 
 4  4  0 OEE..DO...WDAAX.W...XKW...LKVV..LKJJ W 99 K 99 E 99 J 99 
 4  4  0 O.EEW.O.X.WDAAXKWD..LK....LKVV.JJ... D 99 J 98 L 99 X 99 
 4  4  0 OEE.W.O.XKWDAAXKWD...K....L.VV..LJJ. X 99 K 99 D 99 E 99 
 4  4  0 O.X.EEO.X.WDAA.KWD...KW...LKVV..LJJ. X 98 E 98 D 99 W 99 
 4  4  0 O.EEW.O.XKWDAAXKWD...K....LVV...LJJ. V 99 K 99 D 99 X 99 
 4  4  0 O.EE.DO.X.WDAAXKW...LKW...LKVV.JJ... J 98 L 99 X 99 W 99 
 4  4  0 O.EEWDO.XKWDAAXKW...LK....L.VV.JJ... J 98 L 99 X 99 K 99 
 4  4  0 O.EEW.O.XKW.AAXKWD...K.D..L.VV..L.JJ J 99 D 98 X 99 K 99 
 4  4  0 O..KEEO..KW.AAXKWD..X.WD..L.VV..LJJ. K 98 E 98 D 98 W 99 
 4  4  0 O.EE..O..KW.AAXKWD..XKWD..LVV...LJJ. V 99 D 98 K 99 W 99 
 4  4  0 OEE.W.O.X.W.AAXKWD...K.D..LKVV..L.JJ X 99 E 99 D 98 J 99 
 4  4  0 OEE.W.O..KW.AAXKWD..XK.D..LVV...LJJ. D 98 E 99 V 99 K 99 
 4  4  0 OEEKW.O..KW.AAXKW...X.....LVVD..LJJD D 96 V 99 K 98 E 99 
 4  4  0 OEE.WDO.X.WDAAXKW...LK....LKVV....JJ L 99 X 99 E 99 J 99 
 4  4  0 OEE.W.O...WDAAX.WD..XK....LKVV..LKJJ D 99 K 99 E 99 J 99 
 4  4  0 O.EE..O...WDAAX.WD..XKW...LKVV..LKJJ W 99 D 99 K 99 J 99 
 4  4  0 O.EEW.O.X.WDAAX.WD...K....LKVV..LKJJ X 99 D 99 K 99 J 99 
 4  4  0 O.EEW.O.XKW.AAXKW....K....LVVD..LJJD D 96 V 99 X 99 K 99 
 4  4  0 OEEK..O..KW.AAXKWD..X.WD..L.VV..LJJ. D 98 W 99 K 98 E 99 
 4  4  0 O..EE.O...W.AAXKWD..XKWD..LKVV..L.JJ D 98 E 99 J 99 W 99 
 4  4  0 OEE...O..KWDAAXKWD..XKW...L.VV..LJJ. W 99 K 99 D 99 E 99 
 4  4  0 OEE.W.O..KWDAAXKWD..XK....LVV...LJJ. D 99 E 99 V 99 K 99 
 4  4  0 OEEK.DO..KWDAAXKW...X.W...LVV...LJJ. W 99 V 99 K 98 E 99 
 4  4  0 OEEKWDO..KWDAAXKW...X.....LVV...L.JJ J 99 V 99 K 98 E 99 
 4  4  0 O..EE.O.X.WDAAXKWD...KW...LKVV..LJJ. D 99 X 99 E 99 W 99 
 4  4  0 O.EEW.O.X.WDAAXKWD..LK....LKVV....JJ J 99 L 99 D 99 X 99 
 4  4  0 O...EEO..KWDAAXKWD..XKW...L.VV..LJJ. E 98 W 99 D 99 K 99 
 4  4  0 O..EEDO.X.WDAAXKW...LKW...LKVV...JJ. E 99 L 99 X 99 W 99 
 4  4  0 O.EE..O.X.WDAAXKWD...KW...LKVV..L.JJ J 99 W 99 D 99 X 99 
 4  4  0 O..EE.O..KW.AAXKWD..XKWD..L.VV..LJJ. D 98 K 99 E 99 W 99 
 4  4  0 O.EE.DO.X.WDAAXKW...LKW...LKVVJJ.... J 97 L 99 X 99 W 99 
 4  4  0 OEE...O...WDAAXKWD..XKW...LKVV..L.JJ J 99 D 99 E 99 W 99 
 4  4  0 O.EE..O.XKWDAAXKWD...KW...L.VV..LJJ. K 99 W 99 D 99 X 99 
 4  4  0 O.EEW.O.X.W.AAXKWD..LK.D..LKVV..JJ.. J 99 D 98 L 99 X 99 
 4  4  0 O.EE..O.X.WDAAXKWD..LKW...LKVV...JJ. L 99 W 99 D 99 X 99 
 4  4  0 O.EEW.O..KWDAAXKWD..XK....LVV...L.JJ J 99 D 99 V 99 K 99 
 4  4  0 O.XEEDO.X.WDAA.KW....KW...LKVV..L.JJ J 99 X 98 E 99 W 99 
 4  4  0 O.EEWDO.X.WDAAX.W...LK....LKVV.JJK.. K 99 J 98 L 99 X 99 
 4  4  0 OEEKWDO.XKWDAAXKW...L.....L.VV...JJ. L 99 X 99 K 98 E 99 
 4  4  0 O.EE..O..KWDAAXKWD..XKW...LVV...LJJ. V 99 W 99 D 99 K 99 
 4  4  0 O.EEW.O.X.W.AAXKWD..LK.D..LKVV....JJ D 98 L 99 X 99 J 99 
 4  4  0 O.EE.DO.XKWDAAXKW....KW...L.VV..L.JJ W 99 J 99 X 99 K 99 
 4  4  0 OEE.W.O..KW.AAXKW...XK.D..LVVD..LJJ. D 97 E 99 V 99 K 99 
 4  4  0 O.EEWDO.XKWDAAXKW...LK....L.VVJJ.... J 97 L 99 X 99 K 99 
 4  4  0 OEE.WDO.XKWDAAXKW....K....LVV...LJJ. V 99 K 99 E 99 X 99 
 4  4  0 OEEK.DO.XKWDAAXKW.....W...L.VV..LJJ. X 99 W 99 K 98 E 99 
 4  4  0 OEE.WDO.X.WDAAXKW...LK....LKVVJJ.... J 97 L 99 E 99 X 99 
 4  4  0 O..EEDO.XKWDAAXKW....KW...L.VV..LJJ. K 99 X 99 E 99 W 99 
 4  4  0 O.XEE.O.X.W.AA.KWD...KWD..LKVV..LJJ. X 98 D 98 E 99 W 99 
 4  4  0 O.EEWDO.XKWDAAXKW...LK....L.VV....JJ L 99 J 99 X 99 K 99 
 4  4  0 O..EEDO..KWDAAXKW...XKW...L.VV..L.JJ E 99 W 99 K 99 J 99 
 4  4  0 OEEKW.O.XKW.AAXKWD.....D..L.VV..LJJ. X 99 D 98 K 98 E 99 
 4  4  0 OEE.WDO.X.WDAAX.W....K....LKVV..LKJJ X 99 K 99 E 99 J 99 
 4  4  0 O...EEO.X.W.AAXKWD...KWD..LKVV..LJJ. X 99 E 98 D 98 W 99 
 4  4  0 O.EE.DO.X.WDAAXKW...LKW...LKVV....JJ W 99 L 99 X 99 J 99 
 5  5  0 O.EEW.O.X.W.AAX.WD..LK.D..LKVV.JJK.. K 99 J 98 D 98 L 99 X 99 
 5  5  0 OEE.W.O.XKW.AAXKW....K....LVVD..LJJD X 99 D 96 E 99 V 99 K 99 
 5  5  0 O.X.EEO.X.W..AAKWD...KWD..LKVV..LJJ. A 99 X 98 E 98 D 98 W 99 
 5  5  0 OEEK..O..KW.AAXKWD..X.WD..LVV...LJJ. W 99 V 99 D 98 K 98 E 99 
 5  5  0 OEEK..O.XKW.AAXKWD....WD..L.VV..LJJ. K 98 E 99 D 98 X 99 W 99 
 5  5  0 O..EE.O.XKWDAAXKWD...KW...L.VV..LJJ. X 99 E 99 W 99 D 99 K 99 
 5  5  0 OEE.W.O.X.WDAAX.WD...K....LKVV..LKJJ K 99 D 99 X 99 E 99 J 99 
